state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
648976,51.3,0.18,sav,A,3,1130,1090
650086,51.3,0.18,sav,A,4,1110,1110
651216,51.3,0.18,sav,B,1,1130,1130
652316,51.3,0.18,sav,B,2,1110,1100
653436,51.3,0.18,sav,B,3,1110,1120
654526,51.3,0.18,sav,B,4,1110,1090
655616,51.3,0.18,sav,B,5,1100,1090
667816,51.3,0.06000000000000003,sav,A,1,1100,1140
668896,51.3,0.06000000000000003,sav,A,1,1100,1090
669966,51.3,0.06000000000000003,sav,A,2,1090,1070
671076,51.3,0.06000000000000003,sav,A,3,1090,1110
672176,51.3,0.06000000000000003,sav,A,4,1100,1100
673256,51.3,0.18,sav,B,1,1090,1080
674366,51.3,0.18,sav,B,2,1100,1110
675446,51.3,0.18,sav,B,3,1100,1080
676546,51.3,0.18,sav,B,4,1100,1100
677666,51.3,0.18,sav,B,5,1100,1120
687486,51.3,0.18,sav,A,1,1090,1070
688546,51.3,0.18,sav,A,1,1080,1070
689616,51.3,0.18,sav,A,2,1070,1070
690676,51.3,0.18,sav,A,3,1070,1060
691716,51.3,0.18,sav,A,4,1070,1040
692816,51.3,0.07000000000000003,sav,B,1,1070,1100
693876,51.3,0.07000000000000003,sav,B,2,1060,1060
694966,51.3,0.07000000000000003,sav,B,3,1060,1090
696066,51.3,0.07000000000000003,sav,B,4,1090,1100
697126,51.3,0.07000000000000003,sav,B,5,1090,1060
709076,51.3,0.18,sav,A,1,1080,1110
710106,51.3,0.18,sav,A,1,1060,1040
711146,51.3,0.18,sav,A,2,1060,1040
712216,51.3,0.18,sav,A,3,1060,1070
713276,51.3,0.18,sav,A,4,1060,1060
714336,51.3,0.18,sav,B,1,1060,1060
715396,51.3,0.18,sav,B,2,1060,1060
716456,51.3,0.18,sav,B,3,1060,1060
717526,51.3,0.18,sav,B,4,1060,1070
718596,51.3,0.18,sav,B,5,1060,1070
728256,51.3,0.18,sav,A,1,1080,1090
729266,51.3,0.18,sav,A,1,1080,1020
730406,51.3,0.18,sav,A,2,1090,1140
731486,51.3,0.18,sav,A,3,1080,1080
732556,51.3,0.18,sav,A,4,1080,1070
733646,51.3,0.18,sav,B,1,1080,1090
734706,51.3,0.18,sav,B,2,1080,1060
735766,51.3,0.18,sav,B,3,1070,1060
736806,51.3,0.18,sav,B,4,1060,1040
737906,51.3,0.18,sav,B,5,1060,1100
748696,51.3,0.08000000000000003,sav,A,1,1070,1110
749736,51.3,0.08000000000000003,sav,A,1,1070,1050
750816,51.3,0.08000000000000003,sav,A,2,1070,1080
751896,51.3,0.08000000000000003,sav,A,3,1080,1080
752966,51.3,0.08000000000000003,sav,A,4,1080,1070
754036,51.3,0.18,sav,B,1,1070,1070
755126,51.3,0.18,sav,B,2,1080,1090
756206,51.3,0.18,sav,B,3,1080,1080
757236,51.3,0.18,sav,B,4,1070,1030
758366,51.3,0.18,sav,B,5,1080,1130
768096,51.3,0.09000000000000002,sav,A,1,1080,1070
769186,51.3,0.09000000000000002,sav,A,1,1080,1100
770266,51.3,0.09000000000000002,sav,A,2,1080,1080
771376,51.3,0.09000000000000002,sav,A,3,1080,1110
772456,51.3,0.09000000000000002,sav,A,4,1080,1080
773516,51.3,0.18,sav,B,1,1080,1060
774596,51.3,0.18,sav,B,2,1080,1080
775626,51.3,0.18,sav,B,3,1080,1030
776706,51.3,0.18,sav,B,4,1080,1080
777786,51.3,0.18,sav,B,5,1080,1080
787896,51.3,0.10000000000000002,sav,A,1,1140,1140
788996,51.3,0.10000000000000002,sav,A,1,1140,1110
790076,51.3,0.10000000000000002,sav,A,2,1110,1080
791166,51.3,0.10000000000000002,sav,A,3,1090,1090
792216,51.3,0.10000000000000002,sav,A,4,1090,1050
793296,51.3,0.18,sav,B,1,1080,1080
794376,51.3,0.18,sav,B,2,1080,1080
795446,51.3,0.18,sav,B,3,1080,1070
796506,51.3,0.18,sav,B,4,1070,1060
797566,51.3,0.18,sav,B,5,1070,1060
807146,51.3,0.18,sav,A,1,1030,1070
808196,51.3,0.18,sav,A,1,1040,1060
809246,51.3,0.18,sav,A,2,1050,1050
810296,51.3,0.18,sav,A,3,1050,1050
811356,51.3,0.18,sav,A,4,1060,1060
812416,51.3,0.11000000000000001,sav,B,1,1060,1060
813486,51.3,0.11000000000000001,sav,B,2,1060,1070
814536,51.3,0.11000000000000001,sav,B,3,1060,1050
815596,51.3,0.11000000000000001,sav,B,4,1060,1060
816656,51.3,0.11000000000000001,sav,B,5,1060,1060
827306,51.3,0.10000000000000002,sav,A,1,1060,1070
828356,51.3,0.10000000000000002,sav,A,1,1060,1060
829426,51.3,0.10000000000000002,sav,A,2,1060,1070
